tier,task,variant,seed,run_id,config
core_ablation,T1_double_well,A5,R010,core_ablation__T1_double_well__A5__R010__default,configs/experiments/core_ablation/T1_double_well/A5.yaml
core_ablation,T1_double_well,B1,R001,core_ablation__T1_double_well__B1__R001__default,configs/experiments/core_ablation/T1_double_well/B1.yaml
core_ablation,T1_double_well,B1,R002,core_ablation__T1_double_well__B1__R002__default,configs/experiments/core_ablation/T1_double_well/B1.yaml
core_ablation,T1_double_well,B1,R003,core_ablation__T1_double_well__B1__R003__default,configs/experiments/core_ablation/T1_double_well/B1.yaml
core_ablation,T1_double_well,B1,R004,core_ablation__T1_double_well__B1__R004__default,configs/experiments/core_ablation/T1_double_well/B1.yaml
core_ablation,T1_double_well,B1,R005,core_ablation__T1_double_well__B1__R005__default,configs/experiments/core_ablation/T1_double_well/B1.yaml
core_ablation,T1_double_well,B1,R006,core_ablation__T1_double_well__B1__R006__default,configs/experiments/core_ablation/T1_double_well/B1.yaml
core_ablation,T1_double_well,B1,R007,core_ablation__T1_double_well__B1__R007__default,configs/experiments/core_ablation/T1_double_well/B1.yaml
core_ablation,T1_double_well,B1,R008,core_ablation__T1_double_well__B1__R008__default,configs/experiments/core_ablation/T1_double_well/B1.yaml
core_ablation,T1_double_well,B1,R009,core_ablation__T1_double_well__B1__R009__default,configs/experiments/core_ablation/T1_double_well/B1.yaml
core_ablation,T1_double_well,B1,R010,core_ablation__T1_double_well__B1__R010__default,configs/experiments/core_ablation/T1_double_well/B1.yaml
core_ablation,T1_double_well,A4_FM_selected,R001,core_ablation__T1_double_well__A4_FM_selected__R001__default,configs/experiments/core_ablation/T1_double_well/A4_FM_selected.yaml
core_ablation,T1_double_well,A4_FM_selected,R002,core_ablation__T1_double_well__A4_FM_selected__R002__default,configs/experiments/core_ablation/T1_double_well/A4_FM_selected.yaml
core_ablation,T1_double_well,A4_FM_selected,R003,core_ablation__T1_double_well__A4_FM_selected__R003__default,configs/experiments/core_ablation/T1_double_well/A4_FM_selected.yaml
core_ablation,T1_double_well,A4_FM_selected,R004,core_ablation__T1_double_well__A4_FM_selected__R004__default,configs/experiments/core_ablation/T1_double_well/A4_FM_selected.yaml
core_ablation,T1_double_well,A4_FM_selected,R005,core_ablation__T1_double_well__A4_FM_selected__R005__default,configs/experiments/core_ablation/T1_double_well/A4_FM_selected.yaml
core_ablation,T1_double_well,A4_FM_selected,R006,core_ablation__T1_double_well__A4_FM_selected__R006__default,configs/experiments/core_ablation/T1_double_well/A4_FM_selected.yaml
core_ablation,T1_double_well,A4_FM_selected,R007,core_ablation__T1_double_well__A4_FM_selected__R007__default,configs/experiments/core_ablation/T1_double_well/A4_FM_selected.yaml
core_ablation,T1_double_well,A4_FM_selected,R008,core_ablation__T1_double_well__A4_FM_selected__R008__default,configs/experiments/core_ablation/T1_double_well/A4_FM_selected.yaml
core_ablation,T1_double_well,A4_FM_selected,R009,core_ablation__T1_double_well__A4_FM_selected__R009__default,configs/experiments/core_ablation/T1_double_well/A4_FM_selected.yaml
core_ablation,T1_double_well,A4_FM_selected,R010,core_ablation__T1_double_well__A4_FM_selected__R010__default,configs/experiments/core_ablation/T1_double_well/A4_FM_selected.yaml
core_ablation,T1_double_well,A4_Ubar_selected,R001,core_ablation__T1_double_well__A4_Ubar_selected__R001__default,configs/experiments/core_ablation/T1_double_well/A4_Ubar_selected.yaml
core_ablation,T1_double_well,A4_Ubar_selected,R002,core_ablation__T1_double_well__A4_Ubar_selected__R002__default,configs/experiments/core_ablation/T1_double_well/A4_Ubar_selected.yaml
core_ablation,T1_double_well,A4_Ubar_selected,R003,core_ablation__T1_double_well__A4_Ubar_selected__R003__default,configs/experiments/core_ablation/T1_double_well/A4_Ubar_selected.yaml
core_ablation,T1_double_well,A4_Ubar_selected,R004,core_ablation__T1_double_well__A4_Ubar_selected__R004__default,configs/experiments/core_ablation/T1_double_well/A4_Ubar_selected.yaml
core_ablation,T1_double_well,A4_Ubar_selected,R005,core_ablation__T1_double_well__A4_Ubar_selected__R005__default,configs/experiments/core_ablation/T1_double_well/A4_Ubar_selected.yaml
core_ablation,T1_double_well,A4_Ubar_selected,R006,core_ablation__T1_double_well__A4_Ubar_selected__R006__default,configs/experiments/core_ablation/T1_double_well/A4_Ubar_selected.yaml
core_ablation,T1_double_well,A4_Ubar_selected,R007,core_ablation__T1_double_well__A4_Ubar_selected__R007__default,configs/experiments/core_ablation/T1_double_well/A4_Ubar_selected.yaml
core_ablation,T1_double_well,A4_Ubar_selected,R008,core_ablation__T1_double_well__A4_Ubar_selected__R008__default,configs/experiments/core_ablation/T1_double_well/A4_Ubar_selected.yaml
core_ablation,T1_double_well,A4_Ubar_selected,R009,core_ablation__T1_double_well__A4_Ubar_selected__R009__default,configs/experiments/core_ablation/T1_double_well/A4_Ubar_selected.yaml
core_ablation,T1_double_well,A4_Ubar_selected,R010,core_ablation__T1_double_well__A4_Ubar_selected__R010__default,configs/experiments/core_ablation/T1_double_well/A4_Ubar_selected.yaml
core_ablation,T1_double_well,A4_prime_FM_selected,R001,core_ablation__T1_double_well__A4_prime_FM_selected__R001__default,configs/experiments/core_ablation/T1_double_well/A4_prime_FM_selected.yaml
core_ablation,T1_double_well,A4_prime_FM_selected,R002,core_ablation__T1_double_well__A4_prime_FM_selected__R002__default,configs/experiments/core_ablation/T1_double_well/A4_prime_FM_selected.yaml
core_ablation,T1_double_well,A4_prime_FM_selected,R003,core_ablation__T1_double_well__A4_prime_FM_selected__R003__default,configs/experiments/core_ablation/T1_double_well/A4_prime_FM_selected.yaml
core_ablation,T1_double_well,A4_prime_FM_selected,R004,core_ablation__T1_double_well__A4_prime_FM_selected__R004__default,configs/experiments/core_ablation/T1_double_well/A4_prime_FM_selected.yaml
core_ablation,T1_double_well,A4_prime_FM_selected,R005,core_ablation__T1_double_well__A4_prime_FM_selected__R005__default,configs/experiments/core_ablation/T1_double_well/A4_prime_FM_selected.yaml
core_ablation,T1_double_well,A4_prime_FM_selected,R006,core_ablation__T1_double_well__A4_prime_FM_selected__R006__default,configs/experiments/core_ablation/T1_double_well/A4_prime_FM_selected.yaml
core_ablation,T1_double_well,A4_prime_FM_selected,R007,core_ablation__T1_double_well__A4_prime_FM_selected__R007__default,configs/experiments/core_ablation/T1_double_well/A4_prime_FM_selected.yaml
core_ablation,T1_double_well,A4_prime_FM_selected,R008,core_ablation__T1_double_well__A4_prime_FM_selected__R008__default,configs/experiments/core_ablation/T1_double_well/A4_prime_FM_selected.yaml
core_ablation,T1_double_well,A4_prime_FM_selected,R009,core_ablation__T1_double_well__A4_prime_FM_selected__R009__default,configs/experiments/core_ablation/T1_double_well/A4_prime_FM_selected.yaml
core_ablation,T1_double_well,A4_prime_FM_selected,R010,core_ablation__T1_double_well__A4_prime_FM_selected__R010__default,configs/experiments/core_ablation/T1_double_well/A4_prime_FM_selected.yaml
core_ablation,T1_double_well,A4_prime_Ubar_selected,R001,core_ablation__T1_double_well__A4_prime_Ubar_selected__R001__default,configs/experiments/core_ablation/T1_double_well/A4_prime_Ubar_selected.yaml
core_ablation,T1_double_well,A4_prime_Ubar_selected,R002,core_ablation__T1_double_well__A4_prime_Ubar_selected__R002__default,configs/experiments/core_ablation/T1_double_well/A4_prime_Ubar_selected.yaml
core_ablation,T1_double_well,A4_prime_Ubar_selected,R003,core_ablation__T1_double_well__A4_prime_Ubar_selected__R003__default,configs/experiments/core_ablation/T1_double_well/A4_prime_Ubar_selected.yaml
core_ablation,T1_double_well,A4_prime_Ubar_selected,R004,core_ablation__T1_double_well__A4_prime_Ubar_selected__R004__default,configs/experiments/core_ablation/T1_double_well/A4_prime_Ubar_selected.yaml
core_ablation,T1_double_well,A4_prime_Ubar_selected,R005,core_ablation__T1_double_well__A4_prime_Ubar_selected__R005__default,configs/experiments/core_ablation/T1_double_well/A4_prime_Ubar_selected.yaml
core_ablation,T1_double_well,A4_prime_Ubar_selected,R006,core_ablation__T1_double_well__A4_prime_Ubar_selected__R006__default,configs/experiments/core_ablation/T1_double_well/A4_prime_Ubar_selected.yaml
core_ablation,T1_double_well,A4_prime_Ubar_selected,R007,core_ablation__T1_double_well__A4_prime_Ubar_selected__R007__default,configs/experiments/core_ablation/T1_double_well/A4_prime_Ubar_selected.yaml
core_ablation,T1_double_well,A4_prime_Ubar_selected,R008,core_ablation__T1_double_well__A4_prime_Ubar_selected__R008__default,configs/experiments/core_ablation/T1_double_well/A4_prime_Ubar_selected.yaml
core_ablation,T1_double_well,A4_prime_Ubar_selected,R009,core_ablation__T1_double_well__A4_prime_Ubar_selected__R009__default,configs/experiments/core_ablation/T1_double_well/A4_prime_Ubar_selected.yaml
core_ablation,T1_double_well,A4_prime_Ubar_selected,R010,core_ablation__T1_double_well__A4_prime_Ubar_selected__R010__default,configs/experiments/core_ablation/T1_double_well/A4_prime_Ubar_selected.yaml
core_ablation,T1_double_well,A3_FM_selected,R001,core_ablation__T1_double_well__A3_FM_selected__R001__default,configs/experiments/core_ablation/T1_double_well/A3_FM_selected.yaml
core_ablation,T1_double_well,A3_FM_selected,R002,core_ablation__T1_double_well__A3_FM_selected__R002__default,configs/experiments/core_ablation/T1_double_well/A3_FM_selected.yaml
core_ablation,T1_double_well,A3_FM_selected,R003,core_ablation__T1_double_well__A3_FM_selected__R003__default,configs/experiments/core_ablation/T1_double_well/A3_FM_selected.yaml
core_ablation,T1_double_well,A3_FM_selected,R004,core_ablation__T1_double_well__A3_FM_selected__R004__default,configs/experiments/core_ablation/T1_double_well/A3_FM_selected.yaml
core_ablation,T1_double_well,A3_FM_selected,R005,core_ablation__T1_double_well__A3_FM_selected__R005__default,configs/experiments/core_ablation/T1_double_well/A3_FM_selected.yaml
core_ablation,T1_double_well,A3_FM_selected,R006,core_ablation__T1_double_well__A3_FM_selected__R006__default,configs/experiments/core_ablation/T1_double_well/A3_FM_selected.yaml
core_ablation,T1_double_well,A3_FM_selected,R007,core_ablation__T1_double_well__A3_FM_selected__R007__default,configs/experiments/core_ablation/T1_double_well/A3_FM_selected.yaml
core_ablation,T1_double_well,A3_FM_selected,R008,core_ablation__T1_double_well__A3_FM_selected__R008__default,configs/experiments/core_ablation/T1_double_well/A3_FM_selected.yaml
core_ablation,T1_double_well,A3_FM_selected,R009,core_ablation__T1_double_well__A3_FM_selected__R009__default,configs/experiments/core_ablation/T1_double_well/A3_FM_selected.yaml
core_ablation,T1_double_well,A3_FM_selected,R010,core_ablation__T1_double_well__A3_FM_selected__R010__default,configs/experiments/core_ablation/T1_double_well/A3_FM_selected.yaml
core_ablation,T1_double_well,A3_Ubar_selected,R001,core_ablation__T1_double_well__A3_Ubar_selected__R001__default,configs/experiments/core_ablation/T1_double_well/A3_Ubar_selected.yaml
core_ablation,T1_double_well,A3_Ubar_selected,R002,core_ablation__T1_double_well__A3_Ubar_selected__R002__default,configs/experiments/core_ablation/T1_double_well/A3_Ubar_selected.yaml
core_ablation,T1_double_well,A3_Ubar_selected,R003,core_ablation__T1_double_well__A3_Ubar_selected__R003__default,configs/experiments/core_ablation/T1_double_well/A3_Ubar_selected.yaml
core_ablation,T1_double_well,A3_Ubar_selected,R004,core_ablation__T1_double_well__A3_Ubar_selected__R004__default,configs/experiments/core_ablation/T1_double_well/A3_Ubar_selected.yaml
core_ablation,T1_double_well,A3_Ubar_selected,R005,core_ablation__T1_double_well__A3_Ubar_selected__R005__default,configs/experiments/core_ablation/T1_double_well/A3_Ubar_selected.yaml
core_ablation,T1_double_well,A3_Ubar_selected,R006,core_ablation__T1_double_well__A3_Ubar_selected__R006__default,configs/experiments/core_ablation/T1_double_well/A3_Ubar_selected.yaml
core_ablation,T1_double_well,A3_Ubar_selected,R007,core_ablation__T1_double_well__A3_Ubar_selected__R007__default,configs/experiments/core_ablation/T1_double_well/A3_Ubar_selected.yaml
core_ablation,T1_double_well,A3_Ubar_selected,R008,core_ablation__T1_double_well__A3_Ubar_selected__R008__default,configs/experiments/core_ablation/T1_double_well/A3_Ubar_selected.yaml
core_ablation,T1_double_well,A3_Ubar_selected,R009,core_ablation__T1_double_well__A3_Ubar_selected__R009__default,configs/experiments/core_ablation/T1_double_well/A3_Ubar_selected.yaml
core_ablation,T1_double_well,A3_Ubar_selected,R010,core_ablation__T1_double_well__A3_Ubar_selected__R010__default,configs/experiments/core_ablation/T1_double_well/A3_Ubar_selected.yaml
core_ablation,T2_four_well,F0,R001,core_ablation__T2_four_well__F0__R001__default,configs/experiments/core_ablation/T2_four_well/F0.yaml
core_ablation,T2_four_well,F0,R002,core_ablation__T2_four_well__F0__R002__default,configs/experiments/core_ablation/T2_four_well/F0.yaml
core_ablation,T2_four_well,F0,R003,core_ablation__T2_four_well__F0__R003__default,configs/experiments/core_ablation/T2_four_well/F0.yaml
core_ablation,T2_four_well,F0,R004,core_ablation__T2_four_well__F0__R004__default,configs/experiments/core_ablation/T2_four_well/F0.yaml
core_ablation,T2_four_well,F0,R005,core_ablation__T2_four_well__F0__R005__default,configs/experiments/core_ablation/T2_four_well/F0.yaml
core_ablation,T2_four_well,F0,R006,core_ablation__T2_four_well__F0__R006__default,configs/experiments/core_ablation/T2_four_well/F0.yaml
core_ablation,T2_four_well,F0,R007,core_ablation__T2_four_well__F0__R007__default,configs/experiments/core_ablation/T2_four_well/F0.yaml
core_ablation,T2_four_well,F0,R008,core_ablation__T2_four_well__F0__R008__default,configs/experiments/core_ablation/T2_four_well/F0.yaml
core_ablation,T2_four_well,F0,R009,core_ablation__T2_four_well__F0__R009__default,configs/experiments/core_ablation/T2_four_well/F0.yaml
core_ablation,T2_four_well,F0,R010,core_ablation__T2_four_well__F0__R010__default,configs/experiments/core_ablation/T2_four_well/F0.yaml
core_ablation,T2_four_well,F1,R001,core_ablation__T2_four_well__F1__R001__default,configs/experiments/core_ablation/T2_four_well/F1.yaml
core_ablation,T2_four_well,F1,R002,core_ablation__T2_four_well__F1__R002__default,configs/experiments/core_ablation/T2_four_well/F1.yaml
core_ablation,T2_four_well,F1,R003,core_ablation__T2_four_well__F1__R003__default,configs/experiments/core_ablation/T2_four_well/F1.yaml
core_ablation,T2_four_well,F1,R004,core_ablation__T2_four_well__F1__R004__default,configs/experiments/core_ablation/T2_four_well/F1.yaml
core_ablation,T2_four_well,F1,R005,core_ablation__T2_four_well__F1__R005__default,configs/experiments/core_ablation/T2_four_well/F1.yaml
core_ablation,T2_four_well,F1,R006,core_ablation__T2_four_well__F1__R006__default,configs/experiments/core_ablation/T2_four_well/F1.yaml
core_ablation,T2_four_well,F1,R007,core_ablation__T2_four_well__F1__R007__default,configs/experiments/core_ablation/T2_four_well/F1.yaml
core_ablation,T2_four_well,F1,R008,core_ablation__T2_four_well__F1__R008__default,configs/experiments/core_ablation/T2_four_well/F1.yaml
core_ablation,T2_four_well,F1,R009,core_ablation__T2_four_well__F1__R009__default,configs/experiments/core_ablation/T2_four_well/F1.yaml
core_ablation,T2_four_well,F1,R010,core_ablation__T2_four_well__F1__R010__default,configs/experiments/core_ablation/T2_four_well/F1.yaml
core_ablation,T2_four_well,F2,R001,core_ablation__T2_four_well__F2__R001__default,configs/experiments/core_ablation/T2_four_well/F2.yaml
core_ablation,T2_four_well,F2,R002,core_ablation__T2_four_well__F2__R002__default,configs/experiments/core_ablation/T2_four_well/F2.yaml
core_ablation,T2_four_well,F2,R003,core_ablation__T2_four_well__F2__R003__default,configs/experiments/core_ablation/T2_four_well/F2.yaml
core_ablation,T2_four_well,F2,R004,core_ablation__T2_four_well__F2__R004__default,configs/experiments/core_ablation/T2_four_well/F2.yaml
